"","obs_number","time","ID","date_time","mood","circumplex.arousal","circumplex.valence","activity","screen","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather","date","hour","weekday","week_of_year","days_since_start","is_inactive","potential_sleep_hour","after_midnight_activity"
"113",193101,"10:23:30","1",2014-03-21 10:23:30.67,NA,NA,NA,NA,NA,NA,NA,2.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"114",1634029,"10:23:32","1",2014-03-21 10:23:32.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.335,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"115",195101,"10:24:38","1",2014-03-21 10:24:38.019,NA,NA,NA,NA,NA,NA,NA,3.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"116",233601,"10:24:41","1",2014-03-21 10:24:41.029,NA,NA,NA,NA,NA,NA,NA,NA,30.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"117",197102,"10:25:11","1",2014-03-21 10:25:11.111,NA,NA,NA,NA,NA,NA,NA,14.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"118",233603,"10:25:25","1",2014-03-21 10:25:25.164,NA,NA,NA,NA,NA,NA,NA,NA,34.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"119",199100,"10:25:59","1",2014-03-21 10:25:59.273,NA,NA,NA,NA,NA,NA,NA,2.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"120",233605,"10:26:01","1",2014-03-21 10:26:01.278,NA,NA,NA,NA,NA,NA,NA,NA,14.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"121",201101,"10:26:15","1",2014-03-21 10:26:15.365,NA,NA,NA,NA,NA,NA,NA,3.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"122",202104,"10:26:18","1",2014-03-21 10:26:18.515,NA,NA,NA,NA,NA,NA,NA,3.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"123",233608,"10:26:21","1",2014-03-21 10:26:21.539,NA,NA,NA,NA,NA,NA,NA,NA,8.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"124",204100,"10:26:29","1",2014-03-21 10:26:29.565,NA,NA,NA,NA,NA,NA,NA,3.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"125",700420,"10:26:32","1",2014-03-21 10:26:32.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.012,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"126",700421,"10:26:36","1",2014-03-21 10:26:36.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.157,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"127",700422,"10:26:44","1",2014-03-21 10:26:44.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.027,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"128",208101,"10:26:50","1",2014-03-21 10:26:50.789,NA,NA,NA,NA,NA,NA,NA,9.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"129",233614,"10:26:59","1",2014-03-21 10:26:59.861,NA,NA,NA,NA,NA,NA,NA,NA,284.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"130",210103,"10:31:43","1",2014-03-21 10:31:43.99,NA,NA,NA,NA,NA,NA,NA,5.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"131",211100,"10:31:49","1",2014-03-21 10:31:49.009,NA,NA,NA,NA,NA,NA,NA,310.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"132",212108,"10:36:59","1",2014-03-21 10:36:59.927,NA,NA,NA,NA,NA,NA,NA,2.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"133",233618,"10:37:01","1",2014-03-21 10:37:01.938,NA,NA,NA,NA,NA,NA,NA,NA,20.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"134",214101,"10:37:22","1",2014-03-21 10:37:22,NA,NA,NA,NA,NA,NA,NA,2.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"135",233620,"10:37:24","1",2014-03-21 10:37:24.006,NA,NA,NA,NA,NA,NA,NA,NA,90.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"136",216101,"10:38:54","1",2014-03-21 10:38:54.358,NA,NA,NA,NA,NA,NA,NA,3.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"137",1634052,"10:38:57","1",2014-03-21 10:38:57.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.16,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"138",218100,"10:39:18","1",2014-03-21 10:39:18.562,NA,NA,NA,NA,NA,NA,NA,3.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"139",1634054,"10:39:21","1",2014-03-21 10:39:21.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.007,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"140",220100,"10:39:23","1",2014-03-21 10:39:23.595,NA,NA,NA,NA,NA,NA,NA,1.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"141",2334271,"10:39:24","1",2014-03-21 10:39:24.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.061,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"142",1867462,"10:39:42","1",2014-03-21 10:39:42.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.067,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"143",223108,"10:39:56","1",2014-03-21 10:39:56.755,NA,NA,NA,NA,NA,NA,NA,3.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"144",1867464,"10:39:59","1",2014-03-21 10:39:59.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.238,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"145",225106,"10:40:57","1",2014-03-21 10:40:57.042,NA,NA,NA,NA,NA,NA,NA,2.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"146",226101,"10:40:59","1",2014-03-21 10:40:59.052,NA,NA,NA,NA,NA,NA,NA,8.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"147",1634062,"10:41:07","1",2014-03-21 10:41:07.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.558,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"148",233633,"10:42:26","1",2014-03-21 10:42:26.648,NA,NA,NA,NA,NA,NA,NA,NA,21.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"149",229101,"10:42:47","1",2014-03-21 10:42:47.71,NA,NA,NA,NA,NA,NA,NA,2.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"150",39917,"10:43:00","1",2014-03-21 10:43:00.954,NA,NA,NA,NA,2.82400012016296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"151",230102,"10:43:00","1",2014-03-21 10:43:00.957,NA,NA,NA,NA,NA,NA,NA,2.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"152",231100,"10:45:39","1",2014-03-21 10:45:39.019,NA,NA,NA,NA,NA,NA,NA,3.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"153",39918,"10:45:39","1",2014-03-21 10:45:39.029,NA,NA,NA,NA,1071.97600007057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"154",233637,"10:45:42","1",2014-03-21 10:45:42.066,NA,NA,NA,NA,NA,NA,NA,NA,42.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"155",233104,"10:46:24","1",2014-03-21 10:46:24.213,NA,NA,NA,NA,NA,NA,NA,5.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"156",1634069,"10:46:29","1",2014-03-21 10:46:29.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.187,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"157",233640,"10:47:42","1",2014-03-21 10:47:42.423,NA,NA,NA,NA,NA,NA,NA,NA,120.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"158",236100,"10:49:43","1",2014-03-21 10:49:43.213,NA,NA,NA,NA,NA,NA,NA,4.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"159",467047,"10:49:47","1",2014-03-21 10:49:47.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"160",467048,"10:49:49","1",2014-03-21 10:49:49.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"161",233644,"10:52:46","1",2014-03-21 10:52:46.078,NA,NA,NA,NA,NA,NA,NA,NA,127.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"162",233645,"10:55:13","1",2014-03-21 10:55:13.503,NA,NA,NA,NA,NA,NA,NA,NA,3.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"163",241105,"10:55:16","1",2014-03-21 10:55:16.598,NA,NA,NA,NA,NA,NA,NA,2.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"164",233647,"10:56:57","1",2014-03-21 10:56:57.982,NA,NA,NA,NA,NA,NA,NA,NA,73.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"165",243101,"10:58:11","1",2014-03-21 10:58:11.47,NA,NA,NA,NA,NA,NA,NA,8.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"166",233649,"10:58:19","1",2014-03-21 10:58:19.559,NA,NA,NA,NA,NA,NA,NA,NA,1.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"167",233650,"10:58:20","1",2014-03-21 10:58:20.562,NA,NA,NA,NA,NA,NA,NA,NA,10.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"168",246100,"10:58:30","1",2014-03-21 10:58:30.661,NA,NA,NA,NA,NA,NA,NA,2.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"169",233652,"10:58:32","1",2014-03-21 10:58:32.667,NA,NA,NA,NA,NA,NA,NA,NA,28.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"170",248104,"10:59:00","1",2014-03-21 10:59:00.908,NA,NA,NA,NA,NA,NA,NA,1.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"171",233654,"10:59:01","1",2014-03-21 10:59:01.914,NA,NA,NA,NA,NA,NA,NA,NA,31.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"172",250109,"10:59:33","1",2014-03-21 10:59:33.02,NA,NA,NA,NA,NA,NA,NA,1.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"173",1634086,"10:59:34","1",2014-03-21 10:59:34.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.916,NA,NA,NA,NA,2014-03-21,10,"Friday",12,0,FALSE,TRUE,TRUE
"174",9,"11:00:00","1",2014-03-21 11:00:00,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"175",5650,"11:00:00","1",2014-03-21 11:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"176",11293,"11:00:00","1",2014-03-21 11:00:00,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"177",16941,"11:00:00","1",2014-03-21 11:00:00,NA,NA,NA,0.0166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"178",233657,"11:03:19","1",2014-03-21 11:03:19.969,NA,NA,NA,NA,NA,NA,NA,NA,11.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"179",233658,"11:03:35","1",2014-03-21 11:03:35.427,NA,NA,NA,NA,NA,NA,NA,NA,10.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"180",39919,"11:03:35","1",2014-03-21 11:03:35.437,NA,NA,NA,NA,10.7400000095367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"181",233659,"11:03:47","1",2014-03-21 11:03:47.97,NA,NA,NA,NA,NA,NA,NA,NA,79.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"182",39920,"11:03:47","1",2014-03-21 11:03:47.973,NA,NA,NA,NA,595.003000020981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"183",255100,"11:05:07","1",2014-03-21 11:05:07.394,NA,NA,NA,NA,NA,NA,NA,17.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"184",1634091,"11:05:24","1",2014-03-21 11:05:24.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.706,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"185",257101,"11:08:01","1",2014-03-21 11:08:01.163,NA,NA,NA,NA,NA,NA,NA,1.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"186",233663,"11:08:02","1",2014-03-21 11:08:02.293,NA,NA,NA,NA,NA,NA,NA,NA,31.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"187",259101,"11:08:33","1",2014-03-21 11:08:33.365,NA,NA,NA,NA,NA,NA,NA,5.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"188",467070,"11:08:38","1",2014-03-21 11:08:38.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"189",261101,"11:08:42","1",2014-03-21 11:08:42.42,NA,NA,NA,NA,NA,NA,NA,3.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"190",467072,"11:08:45","1",2014-03-21 11:08:45.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"191",467073,"11:08:46","1",2014-03-21 11:08:46.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"192",233669,"11:09:38","1",2014-03-21 11:09:38.828,NA,NA,NA,NA,NA,NA,NA,NA,53.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"193",265101,"11:10:31","1",2014-03-21 11:10:31.994,NA,NA,NA,NA,NA,NA,NA,5.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"194",467076,"11:10:37","1",2014-03-21 11:10:37.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"195",267100,"11:12:14","1",2014-03-21 11:12:14.405,NA,NA,NA,NA,NA,NA,NA,12.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"196",2334318,"11:12:26","1",2014-03-21 11:12:26.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.156,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"197",269110,"11:13:18","1",2014-03-21 11:13:18.704,NA,NA,NA,NA,NA,NA,NA,13.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"198",467080,"11:13:31","1",2014-03-21 11:13:31.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"199",467081,"11:16:04","1",2014-03-21 11:16:04.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"200",39921,"11:16:04","1",2014-03-21 11:16:04.178,NA,NA,NA,NA,282.394000053406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"201",272100,"11:16:08","1",2014-03-21 11:16:08.191,NA,NA,NA,NA,NA,NA,NA,1.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"202",1867513,"11:16:09","1",2014-03-21 11:16:09.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.01,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"203",274102,"11:16:14","1",2014-03-21 11:16:14.214,NA,NA,NA,NA,NA,NA,NA,1.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"204",275100,"11:16:15","1",2014-03-21 11:16:15.217,NA,NA,NA,NA,NA,NA,NA,1.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"205",276100,"11:16:16","1",2014-03-21 11:16:16.224,NA,NA,NA,NA,NA,NA,NA,5.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"206",1400707,"11:16:21","1",2014-03-21 11:16:21.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.542,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"207",1167303,"11:17:02","1",2014-03-21 11:17:02.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.281,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"208",1400709,"11:18:05","1",2014-03-21 11:18:05.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.045,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"209",280101,"11:18:18","1",2014-03-21 11:18:18.171,NA,NA,NA,NA,NA,NA,NA,1.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"210",233686,"11:18:19","1",2014-03-21 11:18:19.174,NA,NA,NA,NA,NA,NA,NA,NA,90.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"211",282100,"11:19:49","1",2014-03-21 11:19:49.684,NA,NA,NA,NA,NA,NA,NA,27.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"212",233688,"11:20:16","1",2014-03-21 11:20:16.809,NA,NA,NA,NA,NA,NA,NA,NA,27.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"213",284100,"11:20:43","1",2014-03-21 11:20:43.94,NA,NA,NA,NA,NA,NA,NA,2.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"214",285100,"11:21:41","1",2014-03-21 11:21:41.186,NA,NA,NA,NA,NA,NA,NA,8.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"215",39922,"11:21:41","1",2014-03-21 11:21:41.19,NA,NA,NA,NA,54.6949999332428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"216",233691,"11:21:49","1",2014-03-21 11:21:49.434,NA,NA,NA,NA,NA,NA,NA,NA,46.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"217",233692,"11:25:21","1",2014-03-21 11:25:21.049,NA,NA,NA,NA,NA,NA,NA,NA,44.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"218",39923,"11:25:21","1",2014-03-21 11:25:21.053,NA,NA,NA,NA,44.6640000343323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"219",233693,"11:26:16","1",2014-03-21 11:26:16.375,NA,NA,NA,NA,NA,NA,NA,NA,13.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"220",39924,"11:26:16","1",2014-03-21 11:26:16.403,NA,NA,NA,NA,13.4389998912811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"221",233694,"11:36:18","1",2014-03-21 11:36:18.421,NA,NA,NA,NA,NA,NA,NA,NA,72.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"222",39925,"11:36:18","1",2014-03-21 11:36:18.444,NA,NA,NA,NA,72.5299999713898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"223",233695,"11:37:32","1",2014-03-21 11:37:32.637,NA,NA,NA,NA,NA,NA,NA,NA,24.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"224",39926,"11:37:32","1",2014-03-21 11:37:32.645,NA,NA,NA,NA,24.279000043869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
"225",39927,"11:52:36","1",2014-03-21 11:52:36.427,NA,NA,NA,NA,164.088999986649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-21,11,"Friday",12,0,FALSE,FALSE,TRUE
